====== pysrim run =======
        SRIM-2013.00
==================================================
      ION and final RECOIL ATOM Distributions     
 See  SRIM Outputs\TDATA.txt for calculation details
==================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
----------------------------------------------------------------
  There are NO RECOILS unless a full TRIM calculation is made.   
----------------------------------------------------------------
See file :  SRIM Outputs\TDATA.txt   for details of calculation
 Ion    =  H   Energy = 1200  keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 A   Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Ion Average Range =   119.5E+03 A   Straggling =   559.6E+01 A
 Ion Lateral Range =   733.2E+01 A   Straggling =   102.5E+02 A
 Ion Radial  Range =   115.0E+02 A   Straggling =   874.0E+01 A
====================================================================
 Transmitted Ions =;  Backscattered Ions =15
 (These are not included in Skewne- and Kurtosis below.)

 Range Skewne- = -006.2536  &= [-(X-Rp)^3]/[N*Straggle^3]
 Range Kurtosis = 081.1587  &= [-(X-Rp)^4]/[N*Straggle^4]
 Statistical definitions above are those used in VLSI implant modelling.
====================================================================
=================================================================
  Table Distribution Units are >>>  (Atoms/cm3) / (Atoms/cm2)  <<<  
=================================================================
   DEPTH          H       Recoil     
490000.E-01  1.4286E+00  0.0000E+00
504000.E-01  1.4286E+00  0.0000E+00
518000.E-01  2.8571E+00  0.0000E+00
532000.E-01  5.7143E+00  0.0000E+00
546000.E-01  5.7143E+00  0.0000E+00
560000.E-01  5.7143E+00  0.0000E+00
574000.E-01  4.2857E+00  0.0000E+00
588000.E-01  2.8571E+00  0.0000E+00
602000.E-01  4.2857E+00  0.0000E+00
616000.E-01  4.2857E+00  0.0000E+00
630000.E-01  1.1429E+01  0.0000E+00
644000.E-01  5.7143E+00  0.0000E+00
658000.E-01  2.8571E+00  0.0000E+00
672000.E-01  4.2857E+00  0.0000E+00
686000.E-01  5.7143E+00  0.0000E+00
700000.E-01  5.7143E+00  0.0000E+00
714000.E-01  8.5714E+00  0.0000E+00
728000.E-01  4.2857E+00  0.0000E+00
742000.E-01  1.1429E+01  0.0000E+00
756000.E-01  1.5714E+01  0.0000E+00
770000.E-01  1.2857E+01  0.0000E+00
784000.E-01  1.5714E+01  0.0000E+00
798000.E-01  4.2857E+00  0.0000E+00
812000.E-01  8.5714E+00  0.0000E+00
826000.E-01  2.1429E+01  0.0000E+00
840000.E-01  1.8571E+01  0.0000E+00
854000.E-01  2.1429E+01  0.0000E+00
868000.E-01  2.0000E+01  0.0000E+00
882000.E-01  2.5714E+01  0.0000E+00
896000.E-01  2.4286E+01  0.0000E+00
910000.E-01  2.4286E+01  0.0000E+00
924000.E-01  3.2857E+01  0.0000E+00
938000.E-01  3.5714E+01  0.0000E+00
952000.E-01  4.1429E+01  0.0000E+00
966000.E-01  5.1429E+01  0.0000E+00
980000.E-01  7.0000E+01  0.0000E+00
994000.E-01  7.5714E+01  0.0000E+00
100800.E+00  8.4286E+01  0.0000E+00
102200.E+00  1.0286E+02  0.0000E+00
103600.E+00  1.1143E+02  0.0000E+00
105000.E+00  1.2714E+02  0.0000E+00
106400.E+00  1.8000E+02  0.0000E+00
107800.E+00  2.4857E+02  0.0000E+00
109200.E+00  3.5571E+02  0.0000E+00
110600.E+00  4.4714E+02  0.0000E+00
112000.E+00  6.4286E+02  0.0000E+00
113400.E+00  1.1286E+03  0.0000E+00
114800.E+00  2.0357E+03  0.0000E+00
116200.E+00  3.7357E+03  0.0000E+00
117600.E+00  6.4571E+03  0.0000E+00
119000.E+00  9.6214E+03  0.0000E+00
120400.E+00  1.1833E+04  0.0000E+00
121800.E+00  1.2143E+04  0.0000E+00
123200.E+00  9.8443E+03  0.0000E+00
124600.E+00  6.3600E+03  0.0000E+00
126000.E+00  3.4086E+03  0.0000E+00
127400.E+00  1.3071E+03  0.0000E+00
128800.E+00  4.3714E+02  0.0000E+00
130200.E+00  1.0286E+02  0.0000E+00
131600.E+00  1.1429E+01  0.0000E+00
133000.E+00  4.2857E+00  0.0000E+00
134400.E+00  1.4286E+00  0.0000E+00
135800.E+00  1.4286E+00  0.0000E+00
137200.E+00  0.0000E+00  0.0000E+00
138600.E+00  0.0000E+00  0.0000E+00
140000.E+00  0.0000E+00  0.0000E+00
